institution,title,author,publication_date,section,url,text,scraped_at
Yale Daily News,White House proposal could add political litmus test to research grants,Jolynda Wang,UNPARSED:,,https://yaledailynews.com/articles/white-house-proposal-could-add-political-litmus-test-to-research-grants,"A recent proposal by the White House could add a political litmus test to the federal government’s evaluation of research proposals and allocation of grants. On May 29, the White House’s Office of Management and Budget proposed a rule to federal grant regulations that would require political appointees to review grant awards and ensure they “demonstrably advance the President’s policy priorities.” The sprawling proposal, if implemented, would prohibit federal funding for projects deemed to promote “anti-American values,” as well as diversity, equity and inclusion initiatives and “gender ideology” that denies that there are two immutable sexes within humans. As written, “the proposed changes risk undoing the highly-effective, merit-based, peer-reviewed systems that have allowed researchers to develop countless breakthroughs,” University Vice Provost for Research Michael Crair wrote in an email to the News, adding that both Yale and the federal government share a commitment to transparency and efficiency in their relationship. “Yale is actively contributing to conversations and advocating for policies that strengthen the U.S. research funding model that is admired and emulated around the world and has, for many decades, produced discoveries that Americans benefit from every day,” Crair also wrote. The federal government is currently holding a 45-day comment period during which the public can review the proposed rules and submit feedback. As of June 8, the proposed rule has received 11,135 comments . Crair wrote that the Association of Public and Land-Grant Universities, the Council on Governmental Relations and the American Association of Universities are “already working to provide feedback.” Yale President Maurie McInnis sits on the board of the American Association of Universities and said in a March interview that she has collaborated with the organization to advocate for a more transparent federal research funding model in recent lobbying efforts . Three Yale professors criticized the proposal in interviews with the News, describing it as a threat to scientific independence and warning that it may slow life-changing scientific progress. “If science can only ask politically comfortable questions, it stops serving the public,” Frederick Altice, a professor of medicine and epidemiology at the Yale School of Medicine, wrote in an email to the News. He noted that requiring approval from presidential appointees could delay funding decisions and “create uncertainty for trainees, staff, and community partners.” Thomas Pollard, a now-retired Sterling professor of molecular, cellular and developmental biology, said in a Zoom interview that he expected these changes, citing President Donald Trump’s cancellation of several grants last year. “I've always said that getting an NIH grant was about as competitive as making a team in the National Football League. The money is very hard to get, and this is going to make it even more difficult to get funds to do the work,” Pollard said. Pollard said the proposal is “horrible” and “immoral,” noting that the changes could push back funding for research on developing cures and treatments. “This is a damn shame because these funds have created endless advances in technology and endless advances in clinical medicine,” Pollard said. Molecular, cellular and developmental biology professor Valerie Horsley also wrote in an email to the News that inserting political review into merit-based funding could “undermine scientific independence and slow research progress.” Horsley added that she has been funded by the NIH since she was a graduate student and that she thinks the proposal could complicate faculty recruitment and jeopardize support for graduate students. “These changes would make the process more unreliable and reduce confidence in the system,” Horsley wrote. “It would also make it harder for Universities to support research because the funding would be unpredictable.” Scott Delaney, a former research scientist at Harvard and co-creator of Grant Witness, a website that tracks federal research grant disruptions, described the proposal as an unprecedented expansion of executive control over the research funding process. He added that the changes could make it easier for future administrations to delay, deny or terminate grants to universities like Yale. “This is the biggest attack on the American scientific enterprise in my lifetime,” Delaney said in a Zoom interview. “We cannot underestimate the impact, the transformative impact that this regulation could have if it goes into effect as it’s proposed.” Continued hurdles, ‘worrisome’ delays Last month’s proposal follows a turbulent period for federal research funding at Yale under Trump’s second term. Approximately 120 grants tied to Yale researchers were affected by federal actions in 2025, including around 50 awards that were terminated and later reinstated. In March, some researchers still receiving federal funding told the News that they were facing complications due to recent policy changes, such as longer application and approval processes for grants. On April 9, the United States National Science Foundation’s Office of Award Management placed a “Future Awards to Organization on Hold” designation on Yale, Harvard, Princeton and Duke, impacting 33 research proposals associated with the universities, according to reporting by the scientific journal Nature . The day after the publication of Nature’s reporting, on May 28, the foundation removed the hold from its database for Yale, Harvard and Duke, with several grants released to Harvard and Duke following the change, Nature stated in an update to the original article. The University has not yet received formal notice from the federal government indicating that new NSF grants were placed on hold, according to Crair. However, he noted that Yale has continued to observe delays in grants being awarded. “What we have observed, and continue to monitor, is that some new grants recommended for funding through standard NSF processes, including peer review, have not been funded in the timeline we would typically expect,” he wrote in his June 4 email. “However, I am glad to report that Yale has received a number of new NSF grants in recent days.” “Allowing agencies to withhold funds, or to pick winners and losers outside of the process outlined in law, is a problematic erosion of the fundamental principle in our Constitution that Congress has the power of the purse,” Cerin Lindgrensavage ’06, a counsel for Protect Democracy, a nonpartisan nonprofit organization that advocates for stronger democracy in the United States, said in a Zoom interview. “The law is what should govern how these funds are used and not any single opinion of a bureaucrat at the OMB or NSF.” Altice wrote that the recent stalling of research proposals adds to his concern about political influence on research funding. The affected proposals have already passed independent peer review and agency-level reviews, he wrote, and they seem to have been delayed only at the award stage. “When funding is held at that stage, outside the normal scientific workflow, it raises serious questions about whether decisions are being influenced by factors other than scientific merit,” Altice wrote. “It is worrisome.” The OMB’s proposal will receive public comments on its website until July 13.",2026-06-16T02:17:48.458571+00:00
Yale Daily News,New Haven is the only city fighting Trump’s ‘slush’ fund in court. Why?,Adele Haeg,UNPARSED:,,https://yaledailynews.com/articles/new-haven-is-the-only-city-fighting-trump-s-slush-fund-in-court-why,"Since President Donald Trump moved back into the White House, New Haven’s new legal counsel has been busy. The city has repeatedly sued the federal government over the past year and a half, joining six lawsuits and 24 other amicus briefs against the Trump administration. New Haven has argued against funding freezes for environmental initiatives and SNAP benefits , and supported Minnesota in its lawsuit over immigration enforcement in the state. Mayor Justin Elicker has praised a “growing nationwide coalition of local governments” who have taken similar action — but with its latest suit, New Haven stands apart. Last month, the city was the only one to join a high-profile lawsuit seeking to block the president’s $1.8 billion “anti-weaponization fund” in a Virginia district court, and none of the other suits that have been filed in opposition to the fund have municipal plaintiffs. New Haven joined the lawsuit a month after the Trump administration sued the city for its immigration “sanctuary policies” — in that case, New Haven and Connecticut officials were the only defendants. Soon after filing the lawsuit opposing Trump’s fund, New Haven and its fellow plaintiffs — a fired Jan. 6 prosecutor, a California professor formerly charged with assaulting a federal officer, the National Abortion Federation and a government watchdog group — requested emergency relief to block the federal government from disbursing money through the program. The next day, Judge Leonie Brinkema granted a temporary injunction in the case until June 12, and last Friday, the Department of Justice told Brinkema that the fund was “not going forward.” As of Tuesday, the future of the slush fund remains unclear . Allie Jacobs, the corporation counsel for New Haven, wrote in an email to the News that the city thinks its strategy in the latest lawsuit has been successful so far. However, it is not clear how much of an impact New Haven’s involvement in the suit has had on whether the fund will ultimately move forward. The other lawsuits against the “slush"" fund are ongoing, and the program has come under bipartisan fire in Congress. The mayor said he is not pursuing legal action for the purpose of political visibility. “If there were a case that was simply symbolic, I’m not sure we would join,” Elicker said in a phone interview with the News. “It’s about us making sure that we have impacts that help New Haven residents.” “The punchline for a lot of Democratic elected officials is that it may both be the right political move and the right move for ‘small-d democracy’” to sue the Trump administration, Dan Barrett, legal director of the Connecticut American Civil Liberties Union, said in a phone interview with the News. Maybe, he added, “people will look back and say, ‘well, at least somebody tried to fight back.’” How did New Haven get involved in the lawsuit? In May, lawyers from the nonprofit Democracy Forward — which is representing the plaintiffs in the suit — approached Elicker and asked if New Haven would join in suing the Trump administration for setting up their “Anti-Weaponization Fund.” The fund — a result of a settlement with the Trump administration in a legal dispute over his tax returns — was set up to compensate allies of the Republican Party who “suffered weaponization” by the DOJ under former President Joe Biden. Along with the three other plaintiffs, Democracy Forward planned to prosecute the Trump administration for misuse of taxpayer funds and “creating a politically discriminatory process ” in their disbursement, alleging that it would reward only Republicans who claimed weaponization. According to Jacobs, New Haven had “a preexisting relationship with Democracy Forward,” which previously represented plaintiffs suing the Trump administration for blocking SNAP benefits. New Haven was one of eight municipalities who participated in that lawsuit. Elicker said that after hearing from Democracy Forward, he considered his options in conversations with legal counsel, recognizing that there were “pros and cons” of suing. Democracy Forward would cover legal fees, and Elicker said that the suit aligned with “our values as a city.” “We’re defending our residents from what is in my view a real misuse of federal funds and taxpayer dollars,” the mayor added. Elicker said that one risk was that the lawsuit might “attract undue attention” from the federal government with New Haven as the only municipal plaintiff. But for Elicker, that did not mean “New Haven should not join these lawsuits but that more municipalities should join these lawsuits.” When lawyers are compiling lawsuits and “trying to get as many viable plaintiffs as you can find, you notice that each one checks a different box,” Barrett said, speculating that New Haven was brought into the suit because it had previously been sued for its “sanctuary policies.” He said it was not surprising New Haven has developed a relationship with Democracy Forward, adding that it is “common” for municipalities to collaborate with similar nonprofits. “There are certainly situations in which municipalities really have to be on the front lines litigating, particularly with some grant programs that municipalities will directly interact with the federal government over,” Barrett said. “In other cases, it’s less clear, but this probably serves a democratic purpose.” New Haven as an “anti-monarchist” city Apart from the city’s adherence to its “sanctuary policies” and other municipal priorities and systems that Elicker said the federal administration is “dismantling,” Jacobs suggested that it is in New Haven’s character as a city to take legal action in the way that it has been. It is “unusual” for cities to sue the federal government, Jacobs said — especially one like New Haven, with only 135,000 residents. “It takes courage for a smaller municipality to stand up to a much larger, much more well-resourced federal government,” she wrote. Jacobs said she recognized legal and historical imperatives for legal action against the Trump administration. “New Haven has a deep history of anti-monarchist principles, dating back to the 1600s and 1700s when the people of New Haven rebelled against the British Crown,” Jacobs wrote, “and we have been fighting against tyranny and injustice ever since.” City Historian Michael Morand ’87 DIV ’93 likened the city’s opposition to the chief executive to the actions of Roger Sherman, a founding father and the first mayor of New Haven. Sherman believed that a “person or persons ought to be appointed by and accountable to the Legislature only, which was the depository of the supreme will of the Society,” Morand wrote, quoting James Madison. “I’ve gotten a lot of positive feedback from residents about the stance that New Haven has taken at this moment,” Elicker said. The city’s position in the case reflects the discontent with Trump administration policies that have drawn thousands of New Haven residents to protests this year. Though there are “other communities that might not be as supportive to their leadership” taking a confrontational stance, Elicker said he feels he has New Haven’s support. “ We have a good team and we’ll continue to respond to opportunities that come in the future,” Elicker said. “Things are so volatile and unpredictable right now, it’s hard to come up with a specific plan.” Elicker was first sworn into office in January 2020.",2026-06-16T02:17:48.767225+00:00
Yale Daily News,Former Yale golfer James Nicholas ’19 returns to the U.S. Open,Brody Gilkison,UNPARSED:,,https://yaledailynews.com/articles/former-yale-golfer-james-nicholas-19-returns-to-the-u-s-open,"PURCHASE, New York — Before last year, no Yale golfer had played in the U.S. Open since Bob Heintz ’92 in 1999. However, James Nicholas ’19 secured a spot in the 125th iteration of the tournament in 2025 — and this Monday, he qualified yet again for the 126th in Shinnecock Hills. Nicholas earned his spot during “Golf’s Longest Day,” the day when the United States Golf Association hosts 10 of its 13 U.S. Open final qualifying events. For those not already exempt into the U.S. Open, qualifying typically comes in the form of an 18-hole local qualifier in early May and a 36-hole final qualifying site a week before the championship begins. “It feels great after such a long day,” Nicholas said in an interview with the News on Monday. He added that he has experienced “a lot of ups and downs this season,” but hopes that having qualified for the tournament will help him “finish the season strong.” Nicholas, a one-time winner on the Korn Ferry Tour — the PGA’s developmental tour — sits at 15th place on the tour’s point list and inside the Top 20 mark needed to earn his PGA Tour card for next year. Just days after playing in the BMW Charity Pro-Am in South Carolina, Nicholas flew to New York to play 36 holes in the hopes of earning his way into his second consecutive U.S. Open. The New York site, which was the only site hosted at two separate clubs, was played at Century Country Club and the Golf Club of Purchase, both in Purchase, New York. Nicholas teed up first at the Golf Club of Purchase and took advantage of scorable conditions with a cool –4 round of 68 to put himself in second place after 18 holes. While he was in a good position halfway through the event, Nicholas needed to remain in the top four of a strong field in order to qualify. Among others competing at his site were four-time All-American Ben James of Virginia, as well as seasoned PGA Tour veterans Max Greyserman and Kevin Roy. The second round proved to be much more difficult, as the rock-hard greens and thick rough required accuracy and a strong mental game. Through 27 holes, Nicholas was still two shots clear of the cut line but had to finish strong in order to punch his ticket to the national championship. Standing on the 17th tee, Nicholas was a shot clear of the cutline at –3, leading amateur Christian Cavaliere by one stroke and two strokes ahead of Matt Jones, a two-time PGA Tour winner himself. However, Nicholas misjudged a greenside shot on the 17th, causing him to drop a shot before paring the final hole to post rounds of 68–72 and sit in a tie for the final spot at two-under. Luckily for Nicholas, Cavaliere made a costly mistake on his final hole of the day, a short, scorable par-4 hole. After Cavaliere double-bogeyed the hole, Nicholas qualified for the U.S. Open without needing to play any extra holes. Nicholas will be playing in this week’s Korn Ferry Tour event in Amarillo, Texas, before heading back to his home state to play at Shinnecock Hills next week.",2026-06-16T02:17:49.028237+00:00
Yale Daily News,Lincoln Center president Mariko Silver ’99 to join Yale Corporation,Aria Lynn-Skov,UNPARSED:,,https://yaledailynews.com/articles/lincoln-center-president-mariko-silver-99-to-join-yale-corporation,"Yale graduates elected performing arts executive Mariko Silver ’99 to the Yale Corporation, alumni board of governors chair Jennifer Ebisemiju Madar ’88 announced in a Monday email to voters. Silver will begin her six-year term as trustee on July 1. Silver, who has been president and CEO of the Lincoln Center for the Performing Arts since 2024, prevailed over Michael Singer ’95 GRD ’99 ’00 MED ’02 to replace outgoing trustee Carlos Moreno ’70. According to a Yale alumni fellow election brochure , Silver raised the largest annual funding total in the Lincoln Center’s history during her first year as its president. She was previously president and CEO of the Henry Luce Foundation, a grantmaking nonprofit, and was also president of Bennington College in Vermont. “We are in a moment when people are asking questions about the value of higher education and the value of publicly funded research, but I believe they’ve never been more important,” Silver said in a video included in the official election materials . The Yale Corporation, or board of trustees, includes 10 successor trustees — appointed by the current board — and six alumni fellows. Alumni fellows serve staggered six-year terms, and one is elected each spring. Moreno was elected to the role in 2020 over Maurie McInnis, who was later appointed to serve as a successor trustee from 2022 to 2024 before assuming her current role as University president. This year, eligible voters — including Yale College alumni who graduated at least five years ago and all other University graduates and honorary degree recipients — were able to vote to elect Singer or Silver until May 17. According to the elections brochure , candidates do not traditionally campaign for the alumni fellow role, standing for election “solely based on the information included in the official election materials.” Silver could not be reached for comment as of Monday evening. As president of Bennington College from 2013 to 2019, she brought in the most diverse class in the school’s history, expanded financial aid and tripled the school’s endowment to $51 million, according to Bennington’s website. In her alumni fellow candidacy video, Silver said that her interactions with faculty were core to her experience as a student, adding that the curiosity and dedication of those she encountered on campus as an undergraduate have carried her through her career and her life. “That sense of curiosity that leads to innovation, that leads to new research, that leads to new ways of thinking, and also that sense of stewardship — gathering what we know, marshalling it for good purposes and sharing it with others — all of those things are part and parcel of the Yale mission and it would be an honor to help to bring them forward,” she said. After graduating, Silver worked under the president of Arizona State University and as policy adviser to Arizona Governor Janet Napolitano. From 2009 to 2011, she served the Department of Homeland Security’s Office of International Affairs under the Obama administration. Candidates for the alumni fellow position are currently chosen by the Alumni Fellow Nominating Committee, which reviews candidates nominated by Yale graduates. Up until the 2021 election, candidates could put themselves on the ballot by gathering signatures from 3 percent of eligible voters. The decision to eliminate the petitioning process was unpopular among alumni, and Victor Ashe ’67 and Donald Glascoff Jr. ’67 filed a lawsuit challenging the legality of the change in 2022. The Connecticut Supreme Court declined to hear the lawsuit in March, after it was unsuccessfully argued in the Hartford district court and Connecticut Appellate Court. Singer, who was Silver’s opponent in this year’s alumni fellow election, is a physician-scientist and entrepreneur who serves on the Yale For Humanity Campaign Committee . In his candidacy video , Singer said the campaign serves as a reminder “that we’re a unified body in New Haven but also a global university ultimately looking to serve the world.” The For Humanity fundraising campaign — which describes itself as “guided by our mission to improve the world now and for future generations — launched in 2021 with the goal of raising $7 billion. It is set to conclude this month. In March, McInnis announced Derek Chang ’89 and Philippe Costeletos ’87 as Yale’s newest successor trustees. The two will begin in their roles alongside Silver in July. The Yale Corporation will meet next on June 6 for the final of five meetings this academic year, according to a University webpage .",2026-06-16T02:17:49.311415+00:00
Yale Daily News,"In faculty group survey, professors report self-censorship under Trump",Aria Lynn-Skov,UNPARSED:,,https://yaledailynews.com/articles/in-faculty-group-survey-professors-report-self-censorship-under-trump,"Faculty members described an environment of decreasing academic freedom and instances of self-censorship under President Donald Trump’s second term in a recent report by Yale’s chapter of the American Association of University Professors. Yale AAUP released its 26-page report on Tuesday, three months after the group launched a campaign calling on Yale to add explicit guarantees of academic freedom to the faculty handbook. The Tuesday report’s recommendations additionally include increased protections for non-tenured faculty, the consideration of a University-wide faculty senate beyond advisory roles and a faculty-elected committee to hear and decide upon academic freedom complaints. “There’s been a lot of talk about the decline in public trust in higher education, but trust on campus is in jeopardy right now too,” Amy Kapczynski LAW ’03, a Yale Law School professor and member of the AAUP executive committee, said in a phone interview. “And without trust that we won’t be disciplined or harassed for our speech, we can’t offer the best education to our students or do our best research or best contribute to public debates.” The group’s survey received 177 faculty respondents from Yale College and “nearly every professional school.” According to the report, 68.4 percent of respondents indicated that their academic freedom has decreased either somewhat or a great deal since January 2025, when Trump began his second term. Yale has 5,842 faculty members, according to its website . When asked in a phone interview about the challenges of conducting the survey, Daniel HoSang, an American Studies professor and the president of Yale’s AAUP chapter, cited “apprehension among faculty” to share their experiences and a lack of access to a centralized list of faculty. 56.3 percent of respondents also reported being “extremely concerned” or “somewhat concerned” that “students might file anonymous complaints about them,” while 44.6 percent reported concerns about being “disciplined by the university for their public-facing speech and engagement.” The survey also asked respondents about actions — related to teaching, research and public engagement — they may have taken since January 2025 “in response to the Trump administration’s higher education directives and actions and in light of the general climate of attacks on higher education.” 32.2 percent of respondents said they “avoided controversial topics in class or lectures,” and 47.5 percent said they “stopped or avoided posting on social media about controversial topics,” per the report. “The conditions in higher ed have really shifted in the last couple of years, and this is important evidence about how faculty are reacting at one institution,” HoSang said of the report. Since Trump’s inauguration, Yale has avoided direct funding cuts from the federal government that peer institutions, including Harvard and Columbia, have faced. In meetings with professors last spring, Yale President Maurie McInnis indicated that she was refraining from public commentary to avoid the federal government’s targeting, according to professors who attended the meetings. McInnis never confirmed these discussions, citing the private nature of meetings. In October 2024, a month before Trump was elected to his second term, McInnis adopted the recommendations of the Committee on Institutional Voice that University leaders refrain from making public statements on significant issues, except in rare cases. Kapczynski said that the audience for the University’s “lay-low strategy” seems to be the Trump administration and those outside of Yale, adding that when universities neither comment publicly on what’s happening in their “broader environment” nor take action to clarify their “commitment to academic freedom,” it “speaks volumes.” “The reality is that action is important in this context because it’s what conveys the sincerity of our commitment to academic freedom,” she said. Tuesday’s report also reads that “While some reporting has taken the view that Yale has successfully defended the institution and its finances from the present administration, our data show that all is not well at Yale.” In March, the office of Provost Scott Strobel established the Committee on the Principles of Academic Freedom, which is set to release a statement that “articulates the principles that guide the academic freedom of Yale faculty,” according to the Provost’s website . Strobel did not respond to questions about whether the committee’s formation was a reaction to the AAUP chapter’s advocacy when asked by the News in March. When asked if the University plans to address the concerns raised and changes recommended in the report, Yale spokesperson Tina Posterli pointed to the existing language about academic freedom in the faculty handbook, but did not directly address the AAUP chapter’s report. “Academic freedom is a crucial, central element of Yale’s purpose and mission. This tenet is explicitly recognized in Yale’s Faculty Handbook, which states that ‘academic freedom and the spirit of free inquiry are fundamental to Yale’s mission,’ and includes procedural safeguards for faculty who believe their academic freedom has been improperly restrained,” Posterli wrote in an email to the News. She also emphasized the work of the Provost’s Committee on the Principles of Academic Freedom, adding that the “committee has begun its work, including distribution of a survey on academic freedom to all members of the faculty and others in teaching and research,” and that it will produce a report by the end of the fall semester. HoSang said that the faculty handbook is updated annually “at the Provost’s discretion” and that introducing additional language into the faculty handbook is costless, can be “easily done” over the summer by the Strobel and McInnis and would not override the authority of the Provost’s committee on academic freedom “because that’s focused on what the statement should be.” He also pointed to the speed at which Yale narrowed its mission statement following a recommendation by the Committee on Trust in Higher Education — two weeks after the committee released its report. “When President McInnis wanted to change the mission statement, we took note of how quickly it was done,” HoSang said. “She felt there was urgency, there wasn’t a big campus-wide review, there was a recommendation from one committee, but no other campus constituents were engaged, and it was done.” “We would hope that they could act on this with the same urgency that President McInnis acted on changing the mission statement at her discretion,” HoSang said. “We assume that they’ll take seriously that many dozens of their colleagues, their faculties as well, have reported that they don’t feel like they can teach and research freely, and that they’ll want to address that problem.” The AAUP sent McInnis and Strobel the report once it was released but has not yet met with members of the administration since the report’s release, according to HoSang. “We’re looking forward to their response, given the widespread endorsement of the campus,” HoSang said, referring to the student support the AAUP’s recent campaign for academic freedom has received. Last month, the Yale College Council Senate and the Graduate and Professional Student Senate passed a joint resolution backing Yale AAUP’s academic freedom demands. Following the Tuesday release of Yale AAUP’s report, leaders from both student organizations emphasized the importance of protecting academic freedom. “Academic freedom is fragile,” Sam Haddad LAW ’26, last year’s president of the Graduate and Professional School Student Senate, wrote in an email to the News. “The Federal Administration has proved that over the past few months. If our university’s focus is truly on the production and dissemination of knowledge, then Administrators must act on this report’s concerning findings.” YCC President Alex William Chen ’28 wrote in an email to the News that the report “emphasizes the unmistakable need for students and faculty to jointly advocate for our shared interests: students can’t learn if teachers don’t feel free to teach.” “The Yale education students deserve is achieved through, and only through, critically engaging with an unfettered range of teaching and thought --- academic self-censorship robs students of exactly that,” he wrote. Yale’s chapter of the AAUP was established in November 2024.",2026-06-16T02:17:49.615729+00:00
Yale Daily News,Yale fills four out of six open residential college dean positions,Jolynda Wang,UNPARSED:,,https://yaledailynews.com/articles/yale-fills-four-out-of-six-open-residential-college-dean-positions,"Yale College announced new appointments to four out of six open residential college dean positions. Yale College Dean Pericles Lewis announced on Tuesday the appointments of Ksenia Sidorenko GRD ’14 ’23 as the dean of Berkeley College, Katherine Leach as the dean of Davenport College, Matthew Newman ’08 as the dean of Silliman College and David Gardner as the dean of Timothy Dwight College. The new deans are set to begin their tenures in July. The dean positions for Branford and Grace Hopper colleges still remain open. The recent appointments follow a string of departure announcements from six residential college deans, four of whom said they are taking on administrative roles within the University. Lewis told the News in April that the quick succession of departures was “just a coincidence.” “We have interviewed a lot of great candidates and the people who are joining as deans are experienced administrators and caring people who will make great contributions to their residential colleges and to Yale,” Lewis wrote in an email to the News. The appointments were announced in emails to each college community from Lewis following consultations with heads of college and advisory committees within each college. When asked about the selection process, Lewis wrote in an email to the News that “I can say that I’ve appreciated the input of students, staff, faculty, fellows, and heads.” Newman, the next dean of Silliman College, graduated from Yale as a member of Ezra Stiles College in 2008 and later earned his doctoral degree in Classical Studies from the University of Michigan. He currently serves at Princeton University as assistant dean for studies in Whitman College, one of the university’s seven residential colleges. Newman wrote in an email to the News that the “challenge of a new place” and the “opportunity to shepherd Yale students from matriculation to graduation” drew him to the role, adding that he is excited to teach “at some point” and that his transition to his new position has been as “smooth as such a transition can be.” “I hope students will see my ‘office,’ literal and conceptual, as a space for unabashedly asking whatever questions they have, for finding support in moments of difficulty, and for learning to show themselves (and others) grace as they face the trials of the undergraduate experience,” Newman wrote. Newman will move into Silliman with his partner, Nicole Rodriguez, and two pets, Bernard, their black cat, and Charlie, their dog. Julien Amsellem ’27, who is in Silliman, said in a phone interview with the News that he hopes Newman will be an active figure in the college community by attending student events and interacting with students outside formal office hours. “Deans really do play a large role for students,” Amsellem said. “One of the things we really emphasize is that much like the head of college, the dean is someone who is part of this family within the residential college system.” Sidorenko, the incoming dean of Berkeley College, received two master’s degrees in 2014 and a doctoral degree in 2023, all from Yale. She currently serves as assistant dean for access and engagement at Yale’s Graduate School of Arts and Sciences, where she oversees recruitment and retention initiatives and supports graduate students. Before joining the Graduate School administration, Sidorenko taught courses at Yale and also served for six years as a first-year adviser in Pierson and Grace Hopper colleges. Joining her in the Berkeley dean’s residence will be her Ragdoll cat, Salammbô. Sidorenko’s appointment follows the abrupt departure of former Berkeley dean Bárbara Cruvinel Santiago ’17, who was in her second year on the job. Lewis announced Cruvinel Santiago’s leave over spring break, which was met with student disappointment. Leach, the incoming dean of Davenport College, currently serves as assistant dean of undergraduate students at Dartmouth, where she offers academic and personal advising to undergraduates. Leach previously taught at Harvard, where she also worked as a resident tutor, academic advisor and interim dean of a house. According to an announcement sent to the Davenport community, Leach will be joined in the Davenport dean’s residence by her wife, Jordan, as well as their newborn son, Ellis, and their cat, Giles. “She brings to Yale a deep enthusiasm for residential college life and for supporting students both inside and outside the classroom,” Lewis wrote in his announcement of Leach’s appointment. Gardner joins Timothy Dwight College from Phillips Academy in Andover, Massachusetts, where he currently serves as assistant dean of students and instructor in English. Alexander Medel ’27, a Yale College Council senator for Timothy Dwight and a staff writer for the News, said he hopes his college’s next dean will understand the close-knit culture that defines its community and be prepared to embrace its traditions. “I would love to see somebody who understands what makes TD’s community so special, somebody who’s ready to embrace all the customs, traditions and all the special little things that make TD,” Medel said in a phone interview with the News. The upcoming school year is the last year of Lewis’ five-year term.",2026-06-16T02:17:50.121112+00:00
