institution,title,subtitle,author,publication_date,section,url,text,scraped_at
The Chronicle (Duke University),Duke braces for impact of federal loan caps on graduate students,"Starting July 1, the Trump administration will eliminate an uncapped borrowing program for graduate students. The new caps often come nowhere near close to the cost of attendance for Duke programs.",Dylan Halper,2026-06-16,News,https://www.dukechronicle.com/article/duke-university-federal-loan-caps-graduate-professional-students-programs-trump-nursing-physical-therapy-private-lenders-20260616,"Starting next month, the Trump administration will impose new limitations on graduate federal loans, leaving Duke’s graduate schools and prospective students in uncertain financial territory. The new regulations , coupled with provisions from the One Big Beautiful Bill Act , radically upend the current borrowing system for graduate students. On July 1, new borrowers will no longer be able to take out loans through the Graduate PLUS program, which permits current graduate students to borrow up to their programs’ cost of attendance. Now, for all but three Duke graduate degrees, new borrowers will only be able to take out up to $20,500 in federal loans per year. The Trump administration raised that cap to $50,000 for a small set of “professional” degrees, with the only Duke programs qualifying being law, medicine and the Master of Divinity. The changes will “lead to a lot of questions about where students should look for funding next,” Miranda McCall, associate vice provost and director of the Karsh Office of Undergraduate Financial Support, wrote in a May 27 email to The Chronicle. According to McCall, Duke graduate and professional students borrowed over $133 million in federal loans during the 2024-25 academic year. Once the new regulations take full effect and existing students can no longer take advantage of Grad PLUS, McCall expects almost half of that money will shift to the private lending market. For students admitted to most Duke programs, the $20,500 cap is far from the cost of attendance. For instance, the estimated cost of attendance for the doctor of physical therapy (DPT) program in Duke’s School of Medicine is over $85,000 a year. Kyle Covington, president of the American Physical Therapy Association and director of educational innovation and of postprofessional education in Duke’s DPT program, worried that the caps might restrict access to physical therapy programs at a time when physical therapists are needed most. In 2022, researchers projected a shortfall of over 12,000 physical therapists in the United States. “We are concerned what this means for the future of our workforce in physical therapy,” Covington said. “... Our students and future students will either turn to higher-cost private loans or choose not to enter the field at all.” These worries are not limited to physical therapy. Michael Relf, dean of the Duke School of Nursing, shared that nurse practitioner and nurse anesthetist programs could be severely impacted, with the new cap coming “nowhere near to the cost of attendance.” Last year, Duke’s estimated tuition for first-year nurse anesthetists was $99,000. Although Relf was unsure whether fewer students will start to enroll in Duke’s nursing programs or whether more will shift to the private market, he said the caps could not come at a worse time. Nurse anesthetists will be particularly impacted, Relf noted, as around 80% of anesthesia care in the United States is delivered by nurses, and there is already a shortage in these roles. “We were concerned both from the educational perspective as to what [the caps] would mean for students coming in, but from a health system perspective, what that means for our future workforce,” said Brian Lee, director of government relations for Duke Health. Not only might underserved communities receive fewer providers under the new regulations, but students from these backgrounds may struggle to access a Duke education. Although supplementing federal loans for private ones can lead to lower interest rates for some students, McCall wrote, this is only true for borrowers with a good credit score. She noted that many students do not have long credit histories or a co-signer, potentially leading to similar or higher interest rates than before. Jeff Harris, executive director of the Office of Government Relations and Duke in DC, explained that those from a lower socioeconomic status might face more challenges obtaining reasonable private loans, as they frequently have less favorable credit histories. However, the exact impact still remains to be seen. “Will we see the same number enter but have to use those higher-cost loans, or will we see a drop in those that enter?” Covington asked. Depending on the answer, Duke could face revenue struggles. If enrollment were to decline, the University’s revenue would likely take a hit as well. The Trump administration justified the elimination of Grad PLUS and the new caps — which were estimated to save the federal government $44 million — by claiming that unfettered borrowing access permitted universities to perpetually raise their cost of attendance. “This final rule will help ensure students can access higher education without racking up excessive loan debt, offer repayment options that better serve borrowers and force institutions to reduce costs,” said Under Secretary of Education Nicholas Kent. Duke officials were skeptical. “It’s not as easy as if you get rid of federal financial aid, the cost of tuition is going to go down,” Relf said, noting that training healthcare providers is often costly as a multiyear, time-intensive experience. Covington agreed, noting that while his organization supports decreasing students’ financial burden, “restricting access to lower-cost federal loans without addressing the underlying reasons ... just shifts the burdens on the students and communities.” Apart from funding concerns, Relf and Covington also said that removing the “professional” label from their occupations sends an inaccurate message about what nurses and physical therapists do. “It’s been confusing to a lot of people ... because we are universally trained at the doctoral level,” Covington said. Although the changes’ exact consequences on Duke are still unclear, the University is working to prepare graduate students for the new financial landscape. McCall wrote that her office is “stepping up” its financial counseling and building it into the pathway for students applying for private loans. It is also holding information sessions and created an online page dedicated to answering questions about the new regulations. Federal rules prevent the Office of Student Loans & Personal Finance from recommending a single private lender, but the office does maintain a recommended lender list to provide students with options that “meet high standards for service, rates and terms,” McCall wrote. For the School of Medicine and the School of Nursing, next steps are still uncertain, depending on how enrollment and financial aid trends play out the next few semesters. Since current students can still access Grad PLUS loans for a maximum of three academic years, it might take time to feel the impact of the changes. “Our focus is on supporting students by providing financial aid, counseling and guidance on available funding options. We will continue to evaluate how best to support students as these changes take effect,” Duke School of Medicine officials wrote in a May 26 statement to The Chronicle. Relf noted that fundraising for additional scholarships will continue to be a priority for the School of Nursing. As a first-generation college graduate himself, he said the issue is personal. “We want students to have a world-class education, regardless of their socioeconomic status,” Relf said. Although the changes are intended to take effect in just a few weeks, Harris and Lee explained that their office will continue to engage with congressional representatives to share the potential impact of the regulations on Duke and prospective students. They said that although a full reversal is unlikely, there has been bipartisan pushback in Congress and a number of lawsuits filed. In particular, North Carolina joined a coalition of 24 other Democratic-led states and the District of Columbia to sue over the rules in May, challenging the government’s restriction of the higher $50,000 cap to a select number of programs. Last week, a U.S. House of Representatives committee advanced a bipartisan amendment to a funding bill that would put nursing programs under the $50,000 cap. “While the final rule has been published ... our advocacy is continuing on this issue,” Lee said.",2026-06-16T03:43:27.627615+00:00
The Chronicle (Duke University),"Duke finalizes student insurance after initial draft criticized for limited abortion coverage, provider options","A petition signed by over 800 Duke community members expressed concern that Duke’s new student health insurance plan, to be managed by Aetna instead of Blue Cross Blue Shield, would limit student healthcare options.",Sarah Diaz,2026-06-14,News,https://www.dukechronicle.com/article/duke-university-student-health-insurance-plan-aetna-blue-cross-blue-shield-coverage-abortion-providers-healthcare-network-20260614,"When Duke announced last month that it would switch student health insurance plan carriers from Blue Cross Blue Shield to Aetna, some students were caught off guard. Alongside the announcement, an initial draft of the Aetna plan was published, which raised concerns for both graduate and undergraduate students about whether their healthcare options would now be more limited. In particular, students took issue with provisions favoring a small set of healthcare providers and excluding coverage for most abortion care. In response, Duke Graduate Student Union drafted a petition demanding changes to the insurance plan. The petition was signed by over 800 Duke community members, including graduate and undergraduate students, alumni and faculty, and co-endorsed by several additional organizations, including the Duke chapter of Planned Parenthood, Sunrise Duke and the Duke Faculty Union, said Riley Wolfe, a doctoral student in history and an organizing co-chair of DGSU. “Many aspects of this new plan present serious inequities for our University, especially to those workers who are the most vulnerable: those with chronic illnesses, those with children and dependents, and those in need of critical reproductive care,” the petition said . Then, on June 8, the same day the petition was delivered to administrators, Duke released a finalized version of the Aetna plan. Although the new plan seemed to directly address some of the concerns laid out by students — for example, it now provides coverage for abortion care — it left other worries unresolved. Rezin Davis, Student Affairs’ director of marketing and communications, wrote in a June 8 email to The Chronicle that the shift from Blue Cross Blue Shield to Aetna was part of the University’s annual review of student medical insurance plans, a process intended “to help manage rising healthcare costs while continuing to provide strong coverage for students.” The announcement described Aetna as bringing “a wealth of student insurance experience,” citing more than 40 years of experience serving colleges and universities. Aetna had already been the carrier for Duke students’ dental coverage and Davis added that the insurance company “offers resources and support specifically designed for student populations.” However, this didn’t stop students’ concerns. For one, compared to the Blue Cross Blue Shield plan, the new Aetna plan incentivizes students to use certain in-network providers, known as Select Care services. These Select Care providers are Duke Health, WakeMed and THN-Cone Health Network, although the initial plan only included Duke Health and WakeMed in the Select Care category. Practically, this means higher costs for in-network providers that are not one of those three. With Blue Cross Blue Shield, there were no individual or family deductibles for any in-network providers. But, under the new Aetna plan, while deductibles remain $0 for Select Care providers, other in-network providers now carry a deductible of $250 for individuals and $500 for families. The deductible is waived for in-network providers for certain healthcare services such as a routine physical exam. The difference between Select Care and in-network providers extends to copay costs as well. A physician’s office visit at a Select Care facility only requires a $25 copay, but this price jumps to $35 at other in-network providers. Likewise, an urgent care visit costs $45 with Select Care, but rises to $90 for other in-network providers. For students with chronic illnesses, the distinction between Select Care and other in-network providers might make it more costly to access specialist care unique to specific facilities. Abi Human, a graduate student in the Nicholas School of Environment who lives with a chronic condition, described the difficulties of finding and receiving appropriate treatment. “A lot of times, there is really only a couple doctors who can handle your issue, and they may not be in the Duke healthcare system,” Human said. She shared that the doctor she regularly sees will likely not qualify for Select Care coverage pricing. “I kind of have to choose between what I can afford and what I need for my health,” Human said. The provision could also impact those studying at the Duke Marine Lab in Beaufort, 180 miles away from the University’s main campus. According to Human, these students lack easy access to Duke or WakeMed hospitals and as a result could either pay higher premiums for nearby services, or travel several hours for lower-priced coverage. Even though the final draft added THN-Cone Health to the list of Select Care providers, which Wolfe said was an improvement and helped mitigate student concerns, the options are still limited for Marine Lab students in particular, he added. The petition also took issue with what students saw as missing areas of coverage in the initial plan, primarily a restriction on when abortion care would receive student insurance coverage. Under the Blue Cross Blue Shield plan, benefits for abortion were provided “as allowed by state law for all members.” However, the initial draft of the new Aetna plan excluded both abortion pills and procedures as eligible health services, except in cases of rape, incest or “if it places the woman’s life in serious danger.” In the finalized draft released last week, abortion care will now be covered for students beyond those exceptions. At Select Care providers, Aetna will cover 80% of the cost, dropping to 70% at other in-network providers and 60% for out-of-network ones. The petition also expressed concern about other healthcare areas that received less significant coverage in the new plan than under Blue Cross Blue Shield. Most of these, including vision benefits and mental healthcare, were subsequently included in the final version. For Human, the draft’s initial exclusion of most abortion coverage was worrying, claiming it would make abortion care “virtually inaccessible.” Davis attributed the initial exclusion of abortion care to the draft’s incomplete nature. “Some concerns raised in recent weeks were based on an incomplete draft document that was shared as part of a required review process before benefits were finalized,” Davis wrote. Wolfe was skeptical that the initial exclusion of most abortion coverage was temporary. He believes that the union’s intervention and student outcry prompted the changes seen in the final version. “If you really look at what has changed between those plans, they are things that were in the petition,” Wolfe said. “... Elective abortion coverage, the vision coverage, the expanded network, the mental health copay, these are really specific things that were in our petition.” After the release of the finalized draft, the union met with University administrators June 12 to discuss the new Aetna plan and address their remaining concerns, which include the possibility of a transition period amid the switch to Aetna, removing or expanding visit limits for services like physical therapy and gynecology, and working to ensure accessible coverage for Marine Lab students. Wolfe expressed gratitude for the union’s opportunity to have “a seat at the table,” saying it was not something Duke was obligated to offer them. He said that administrators promised to further communicate with Aetna and student representatives to provide further clarification on the plan’s provisions.",2026-06-16T03:43:29.964867+00:00
The Chronicle (Duke University),"Student Affairs announces major restructuring, brings back dean of students position","Mary Pat McMahon, vice provost and vice president of student affairs, announced the restructure. With several key Student Affairs roles vacant amid the University’s strategic realignment and cost-cutting initiatives, McMahon wrote that the time was right to consider changes.","Dylan Halper, Ella Moore",2026-06-11,News,https://www.dukechronicle.com/article/duke-university-student-affairs-major-restructuring-dean-of-students-mary-pat-mcmahon-clay-adams-libby-skiles-jeanna-mccullers-20260611,"Duke Student Affairs senior leadership will undergo a significant restructuring, with the dean of students position reconsolidated into a single role after nearly two years of being split into three. Mary Pat McMahon, vice provost and vice president of student affairs, announced the changes Wednesday and Thursday in emails to Student Affairs partners and students. With several key Student Affairs roles vacant amid the University’s strategic realignment and cost-cutting initiatives, McMahon wrote that the time was right to consider changes. “The Division remains guided by our goal of ensuring every Duke student feels they truly belong here at Duke,” McMahon wrote. “... As the world around us changes in many ways, the Division of Student Affairs needs to iterate with you all while also sustaining the distinctively impactful, signature elements of what it means to be a Blue Devil,” McMahon wrote. McMahon also told The Chronicle that the restructuring offers a chance for Student Affairs to serve a more “comprehensive” student body from undergraduates to graduate and professional students, considering different “generational needs” and an increased focus on building “healthy habits.” The biggest change is to the dean of students role, which will transition from three positions to one. McMahon wrote that Student Affairs is currently conducting a national search for an associate vice president and dean of students, with a name expected by early fall. After former Dean of Students John Blackshear left Duke in January 2024, Stacey Harris was announced to replace him that summer. However, for unspecified reasons, Harris did not assume the role , and Student Affairs divided the position’s responsibilities among a three-person leadership team. The new, singular dean of students role will be responsible for “a more focused portfolio” than in the past but will still oversee a vast array of programs. These include QuadEx, DukeReach, New Student & Family Programs, the undergraduate Time Away Office and the Office of Student Conduct and Community Standards, among others. The position will also have a new responsibility overseeing Student Involvement and Leadership, which supervises student organizations and fraternity and sorority life, and the Duke International Student Center. McMahon wrote that these were added to the position’s purview due to strategic realignment efforts initiated last summer. The current Dean of Students team — Clay Adams, Jeanna McCullers and Libby Skiles — will transition to new roles. Adams will now serve as assistant vice president for student affairs’ external relations. His position differs slightly from McCullers and Skiles in that he will work under the new dean of students as well as directly with McMahon on development and fundraising. “He has the institutional knowledge, policy, familiarity, process, experience that the next dean is going to need, but he’s also going to have this fundraising piece, external relations ... that’s beyond the dean of students' scope,” McMahon said. Adams will supervise fundraising and development for Student Affairs and manage external projects that involve students, such as the new HomeGrown partnership with Durham, as well as Student Affairs’ partnerships with other offices on campus. He also will focus on expanding the University's support for veteran programs, military affiliates and students with military experience. McCullers will serve as the assistant vice president for strategic initiative and policy. In this position, she will maintain her focus on student policy, which she largely handled as assistant vice president in the Dean of Students' office. Although she will work on broader risk management matters, the new dean of students will be responsible for individual student conduct cases. Skiles will maintain her current title as assistant vice president of student wellbeing, continuing to supervise Student Health, student insurance and Counseling and Psychological Services. She will also co-lead a new team focused on evaluating “student flourishing” on campus. McMahon described the concept of “flourishing” versus “just getting by” as emerging nationwide in the realm of higher education, with institutions such as Harvard University focused on the idea. The University hopes to take a more community-driven approach to this concept, with Skiles’ task force working to “take AI, take belonging, take how people spend time face to face,” and use data-driven practices to create a thriving Duke community, according to McMahon. Beyond the dean of students position, Student Affairs is also conducting an ongoing national search for an associate vice president for resource administration. That role — held by Chris Rossi until the end of May — will remain largely the same: supervising Student Affairs’ finances, budgeting, capital planning and similar domains. McMahon said that she was “pretty confident” that her team would fill these two positions during the summer. Once those searches are complete, Student Affairs will recruit to fill the position of assistant vice president of student affairs and Fannie Mitchell executive director of the Career Center, following Greg Victory’s departure in May. Rachel Coleman is serving in the role on an interim basis during the transition period. McMahon wrote that Student Affairs expects to have a job posting by Sept. 1, and told The Chronicle she has just begun discussions with stakeholders regarding the position. Finally, Student Affairs is also looking for a new chief of staff after Margot Cardamone left in May to join Duke Global as global initiatives lead. The chief of staff position, which oversees operations and communications for Student Affairs, has been posted and applications are being reviewed on an ongoing basis. McMahon wrote that Student Affairs welcomes feedback and encouraged community members to share thoughts about the transition with Senior Advisor Debbie Heida.",2026-06-16T03:43:33.534038+00:00
The Chronicle (Duke University),‘A leader in health AI’: School of Medicine Dean talks integration of artificial intelligence and healthcare,"At the annual State of the School Address on Wednesday, Dr. Mary Klotman overall took an optimistic tone, expressing excitement about the School of Medicine’s efforts to integrate AI throughout much of what they do. However, she also recognized the challenges AI presents for the medical field specifically.",Luca Gragnoli,2026-06-11,News,https://www.dukechronicle.com/article/duke-university-school-of-medicine-artificial-intelligence-ai-leader-integration-healthcare-medicine-education-opportunities-20260611,"Dr. Mary Klotman, dean of the Duke School of Medicine and executive vice president for health affairs at the University, discussed the future of health discovery, education and care amid the rise of artificial intelligence at the annual State of the School Address on Wednesday. The address, delivered in the Great Hall at the Trent Semans Center for Health Education, took an optimistic tone overall, expressing excitement about the School's efforts to integrate AI throughout much of what they do. However, Klotman, School of Medicine ‘80, also recognized the challenges AI presents for the medical field specifically. “We have an opportunity to be a leader in health AI, but the leader in responsible, ethical and safe AI,” Klotman said. She pointed to examples of Duke’s own practitioners already employing AI in their research, leading to discoveries such as advanced medical imaging, enhanced drug effectiveness and interpreting data to predict mental illness in young patients. “I think the potential for discovery and implementation is just enormous,” Klotman said. She also acknowledged the role of Chris Lindsell, vice dean of the School of Medicine for data science and AI, in strategizing the implementation of AI across the School. Lindsell assumed the role in April as its inaugural appointee. Part of AI’s integration into the School will be curriculum “reforms” that will teach students how to “lead in a world where AI will be fully integrated” into their professions. “We are all students in AI,” Klotman said. A vision for integrating AI and education connects back to the School’s mission surrounding patient care, Klotman said. The goal is ultimately to support clinicians in delivering better outcomes through improved efficiency and precision. “This is about enabling people to focus more of their time on the work that matters, whether it's research, teaching, patient care,” she said. In a video recording, Dr. Aditee Narayan, vice dean of the School of Medicine for medical and health professions education, shared a plan for implementing “ethical” and “professional” AI usage into the medical curriculum, including the development of large language models to process information from students’ patient notes to inform their learning. However, alongside the potential for implementation in medical practice and research, Klotman recognized concerns about how AI might minimize personal connections in medical care and education. “Our profession is human-to-human,” she said, “[We must] make sure we don't risk that fundamental connection that is so important.” Klotman also contextualized these advancements within the broader landscape of the School of Medicine, which has faced a difficult year and a half amid major federal funding cuts and Duke’s strategic realignment effort . “We have not lost sight of keeping very vigilant in watching what is coming out of our federal funders.” Klotman said. But, “it would be a huge mistake to be distracted and lose sight of strategy ... where the opportunities, particularly with technology and AI, to advance our research mission [are] enormous.” Klotman identified community partnerships as a potential way to alleviate concerns about the adoption of AI within the School. “There is a tremendous amount of mistrust in what these tools might do harm to in terms of patient care, a certain level of fear about what these tools might mean for them, so working with our community partners is probably more important than ever,” Klotman said. She offered examples of a number of collaborative successes, such as the Duke Clinical and Translational Science Institute’s Seed Health Atlas , an AI-powered tool that helps community members and researchers understand health factors across the nation. Klotman closed by sharing a compilation of Duke Health’s recent accomplishments, including consequential innovations in the fields of cancer research and medical education. “I'm excited about what we'll accomplish together and confident in our ability to lead with purpose, integrity and impact,” Klotman said. “What we touch today is the tip of a very large iceberg.”",2026-06-16T03:43:48.534544+00:00
The Chronicle (Duke University),DukeHub requires VPN for off-campus access after IT Security Office alerted to potential ‘active attack’,"The move to require a VPN connection to access the platform comes “out of an abundance of caution.” Camille Jackson, director of communications for the Office of Information and Technology, wrote that Duke has seen no indications of a risk to student, faculty or staff’s data or accounts.",Dylan Halper,2026-06-11,News,https://www.dukechronicle.com/article/duke-university-dukehub-vpn-cyberattack-data-privacy-potential-hack-20260611,"Update June 13: As of June 12, users no longer require a Duke VPN to access DukeHub or DKUHub. Below is the original story. Duke recently started requiring off-campus users seeking to access DukeHub or DKUHub to use a VPN — or virtual private network — after the Information Technology Security Office received indications of an “active attack targeting certain systems.” According to Camille Jackson, director of communications for the Office of Information and Technology, Duke has seen no indications of a risk to student, faculty or staff’s data or accounts. “Out of an abundance of caution, we have taken the proactive and precautionary steps necessary to enhance security protections for our systems and data while we continue to assess the situation,” Jackson wrote in a Wednesday email to The Chronicle. The VPN requirement went into effect Tuesday at 1:56 p.m. Jackson wrote that a “trusted partner” had alerted the IT Security Office to the potential attack. Jackson explained that a VPN “provides an additional layer of protection for both DukeHub and the individuals who use it.” For those that do not have Duke’s VPN, the OIT website maintains instructions to help download, install and set up the service. Although a Wednesday email from the Office of the University Registrar said that if possible, one should download and install the VPN client while still on campus, Jackson wrote that those off campus can still do so, but must first log in to a separate service with their NetID. Over the summer, the primary use for DukeHub among students is for course registration. Shopping carts for first-years opened last week for fall registration, which begins July 29. All other grades can currently use DukeHub for drop/add for both the fall and Summer Session II. Duke most recently experienced a cyber threat last month when it was one of 9,000 schools impacted by a cyberattack on Instructure, the parent company of the online learning platform Canvas. After Instructure struck a deal with the hackers to remove them from the system, Chief Information Security Officer Nick Tripp wrote in a May 12 email that his office had “credible evidence” that affected data included names, contact information, Canvas internal usernames, enrollment information, course-related data and academic term information. At the time, Tripp wrote that Duke had “reinforced its digital security” for Canvas integration with other services and was continuing to monitor the situation closely. Users can access Canvas through DukeHub, though there has been no public indication that the current attack is related to the May incident. Jackson wrote that since this is a developing situation, OIT is still assessing details. She added that if appropriate, more information will be shared with the Duke community, but their office has to be cautious as publicly disclosing information while investigations are underway can sometimes “provide useful information to malicious actors.” OIT said they will provide an update if a VPN connection is no longer required to access DukeHub.",2026-06-16T03:43:50.901431+00:00
The Chronicle (Duke University),"Durham County passes $1B budget, hikes property taxes, increases public school funding by $14 million","Board chair Mike Lee described the approval of the fiscal year 2026-27 budget as “not easy,” adding that this year’s budget discussions were “passionate, sometimes uncomfortable and always necessary.”",Ella Moore,2026-06-10,News,https://www.dukechronicle.com/article/duke-university-durham-county-passes-budget-property-tax-hike-funding-increase-public-schools-dps-20260610,"The Durham Board of County Commissioners unanimously approved a $1.05 billion operating budget Monday, including a property tax hike of 2.5 cents and a $14.55 million funding increase for Durham Public Schools. Board chair Mike Lee described the approval of the fiscal year 2026-27 budget as “not easy,” adding that this year’s budget discussions were “passionate, sometimes uncomfortable and always necessary.” Although Durham County has annually increased funding for the school district by over $10 million the last six years, DPS has contended with faltering government support , dropping enrollment, the rise of charter school competition and educator demands for better pay. Without a new state budget , the county has struggled to fill education funding gaps. “We are balancing our residents’ ability to pay [property taxes] also with pressures that we’re having to absorb, because our federal and state partners have shifted how they support the organization,” County Manager Claudia Hager said at Monday’s meeting. In late March, the DPS Board of Education requested $252 million from the county — a $28 million increase from the previous budget. The Durham Association of Educators, the main union representing DPS teachers and staff, asked the county to raise property taxes by 4 cents to fulfill the funding request, according to INDY Week. Vice Chair Nida Allam and Commissioner Michelle Burton proposed an additional 0.25-cent increase to the 2.5-cent raise the county commissioners planned to vote on. But, Lee, alongside commissioners Wendy Jacobs and Stephen Valentine, firmly opposed a tax hike exceeding 2.5 cents. Property taxes support around 60% of the county’s operating budget, and previous tax increases have led to a rise in commercial property funding appeals that made a dent in the City of Durham’s finances. The 2.5 cents property tax increase, sets the county rate at 57.92 cents per $100 of assessed value. According to real estate platform Zillow, the average home value in the Durham municipal area was around $400,000, which would mean a county property tax of $2,316, or an increase of around $100. City of Durham residents also have to pay property taxes to the city government, but the City Council does not plan to raise property taxes in its budget which it's set to vote on next week. Although DAE requested a minimum wage increase from $17.15 to $19.22 for classified workers, or non-teaching, support staff, Lee said that the $14.55 million funding increase for DPS would amount to an $18.22 wage. Commissioners said that the county would try to meet the full demand next year. Though Jacobs acknowledged the “heartbreaking stories” and financial need of DPS classified workers, “the problem is that we have other heartbreaking needs happening,” she said. DPS faces a tough year ahead. North Carolina recently adopted a federal school choice tax credit program that supports enrollment in charter and private schools, meaning DPS will likely lose more funding at the state level as it is increasingly allocated toward charter and private school enrollment. Based on December 2025 data from the Education Law Center, North Carolina spends around $12,000 per student in combined local and state funding, ranking it last in the United States. According to WRAL, the county’s increase brings the local per-pupil funding to $5,998, and with additional state funding stalled, the financial support remains far below the national average. Besides navigating DPS funding gaps, Durham County is tasked with overseeing the county jail, emergency services and various social programs. The county raised its budget by 1.09% overall, building on the county manager’s proposed $1.045 billion budget by $4.33 million. The additional funding will include contributions to a 2% cost of living increase in Durham County employee salaries, a $1.5 million increase in county health insurance costs and several new staff positions in public safety departments. The board also allocated funding increases for Durham Technical Community College — which launched a new admissions partnership with Duke this year — and continued funding for the Hayti Reborn Justice Movement, which runs several programs to reduce recidivism for Durham residents. The budget will take effect July 1. The county plans to provide more detailed documentation of the complete budget in the coming weeks.",2026-06-16T03:43:53.840414+00:00
The Chronicle (Duke University),DukeEngage students were ready to spend the summer in Uganda. Then Ebola broke out,"After Duke’s Global Travel Advisory Committee barred students from traveling to Uganda, DukeEngage participants relocated to Durham for long-distance service.",Mia Taubenblat,2026-06-10,News,https://www.dukechronicle.com/article/duke-university-engage-uganda-ebola-canceled-dukeengage-kampala-durham-engineering-healthcare-virus-outbreak-20260610,"DukeEngage Uganda was relocated to Durham following an outbreak of a rare type of Ebola in the country and neighboring Congo. The program — set to start June 6 — had to shift course after the University’s Global Travel Advisory Committee officially restricted travel to Uganda on May 18. Students were given less than 48 hours to decide whether or not to continue with the program in Durham, with seven of nine electing to do so. Megan Madonna, DukeEngage Uganda’s program leader and an assistant research professor in the department of biomedical engineering, worked to adjust the program to ensure that student participants could still collaborate with engineering students from Makerere University in Kampala, Uganda, like they had done in years past. The only difference is that the students in each country will now be thousands of miles apart. “This program is all about design with context and constraints, and we are all experiencing this in real time as we pivot [the program],” Madonna said. “There’s a bit of metacognition going on.” According to Associate Director of DukeEngage Inga Peterson, DukeEngage has never had to cancel a program before for public health reasons. Although programs have previously been canceled due to regional conflict, it’s extremely rare that programs have the opportunity to pivot to a new location. Madonna first heard about the Ebola outbreak in an alert from International SOS, a health and security service firm, but hoped it was an isolated incident. She realized that the program might be in jeopardy when the World Health Organization declared a public health emergency of international concern May 17 after two Ebola cases were documented in Uganda. The outbreak is the result of the rare Bundibugyo virus, which does not have an approved vaccine or treatment like the virus responsible for previous Ebola outbreaks. As of June 6, Uganda has reported 19 confirmed cases, including two deaths. The day after the declaration, Duke’s Office of Global Health and Safety notified Madonna that they would not allow students to travel to Uganda. “I’m sad for our collaboration. This is something that’s really special to Duke engineering, and it’s gone on for over 10 years at this point. My biggest hope was to keep this collaboration strong through this,” Madonna said. The fastest and most efficient way for DukeEngage to relocate the program was to rely on a place known to students, faculty and families. Duke’s campus is home to multiple makerspaces, Madonna said, and undergraduates and their families are already familiar with Durham. For sophomore Ana Meza, the news that the program would not be in Uganda less than a month before its start date was frustrating, given that she had put her energy into applying for DukeEngage and committed to the program in November. Yet, Meza still agreed to participate in the program in Durham, saying it felt like a “cool opportunity” for her to work on a project under Madonna, whom she described as a great professor. Although she did not know exactly what the program would look like, since the program directors needed to gauge interest before planning details, Meza heard from other students that they were sticking with the program and she did not want to lose the opportunity to bond with them. “That’s pretty amazing that [the students] are willing to do this, because I know it’s so far from ideal,” Peterson said. “But they’re making this commitment, and we will support them as much as we can.” In past summers, student participants have worked alongside Makerere students to identify unmet needs in local hospitals through visits and designing solutions together in a local makerspace. Peterson noted the tangible difference that students’ innovations make in Ugandan healthcare and the relationship that Duke and Makerere students build with each other. However, the difference in time zones present a new challenge for the cross-university collaboration, with Kampala currently seven hours ahead of Durham. As a result, the program’s model of joint work during the day and team bonding in the evenings had to be flipped. While Duke students are asleep, Makerere students will begin the design process in Kampala and then break for lunch. Then, all students will come together for a four-hour session of co-building and team bonding so students can get to know each other personally. After that, Duke students will have lunch and get back to design work in the afternoon. Zoom will be used for some of the synchronous sessions, and troubleshooting will occur as the program progresses, Madonna added. During a typical summer in Uganda, students live together in one house in Kampala, cooking meals and sharing quality time as a cohort. But with Duke students in Durham, Madonna hopes to exchange recipes between the groups to keep that friendly spirit alive. “It'll be interesting to see what collaboration looks like when you're not physically together,” Meza said. Both Madonna and Peterson lauded DukeEngage Uganda for being able to pivot the program so quickly. “The fact that we are able to continue this program, in a way that we’re not usually able to, I think speaks volumes on how people are trying to commit to working on these challenges,” Peterson said.",2026-06-16T03:43:56.060544+00:00
